cod_mpio,municipio,departamento,lat,lon,riesgo_score,riesgo_nivel,riesgo_pred,confianza,idx_minero,idx_deforestacion,idx_hidrico,idx_sensibilidad,mineria_titulos,mineria_minerales,deforestacion_ha,runap_areas,runap_hectareas,agua_estaciones,mineria_volumen,mineria_regalias,es_pdet
27077,BAJO BAUDÓ,CHOCÓ,4.954576,-77.365717,0.0831,Bajo,Bajo,0.999,0.0063,0.0,0.0,0.8094,0,0,0.0,1,315366.5,0,38.1,0.0,0
27099,BOJAYÁ,CHOCÓ,6.559708,-76.886773,0.0379,Bajo,Bajo,1.0,0.0369,0.0,0.0,0.25,0,0,0.0,0,0.0,0,244.2,131.0,1
27135,EL CANTÓN DEL SAN PABLO,CHOCÓ,5.335321,-76.726844,0.1789,Bajo,Bajo,0.988,0.5111,0.0,0.0,0.0,0,0,0.0,0,0.0,0,19596.9,916.0,0
27150,CARMEN DEL DARIÉN,CHOCÓ,7.158294,-76.970798,0.0259,Bajo,Bajo,1.0,0.0027,0.0,0.0,0.25,0,0,0.0,0,0.0,0,16.2,0.0,1
27160,CÉRTEGUI,CHOCÓ,5.371373,-76.607619,0.2303,Medio,Medio,0.994,0.6581,0.0,0.0,0.0,0,0,0.0,0,0.0,0,48178.1,1497.0,0
27205,CONDOTO,CHOCÓ,5.091003,-76.650683,0.238,Medio,Medio,0.988,0.6085,0.0,0.0,0.25,24,8,0.0,0,0.0,0,11660.4,0.0,1
27245,EL CARMEN DE ATRATO,CHOCÓ,5.899789,-76.142112,0.1462,Bajo,Bajo,0.997,0.2351,0.0,0.0,0.6394,2,1,0.0,6,22069.3,0,1021.1,215.0,0
27250,EL LITORAL DEL SAN JUAN,CHOCÓ,4.259564,-77.363702,0.0969,Bajo,Bajo,0.987,0.0064,0.0,0.0,0.9462,0,0,0.0,2,53690.0,0,38.7,666.0,1
27361,ISTMINA,CHOCÓ,5.153946,-76.68518,0.2414,Medio,Medio,0.986,0.6183,0.0,0.0,0.25,20,5,0.0,0,0.0,0,17857.1,0.0,1
27372,JURADÓ,CHOCÓ,7.103619,-77.762751,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
27413,LLORÓ,CHOCÓ,5.49789,-76.545147,0.2336,Medio,Medio,0.995,0.6674,0.0,0.0,0.0,0,0,0.0,0,0.0,0,50942.3,742.0,0
27425,MEDIO ATRATO,CHOCÓ,5.994935,-76.783042,0.2242,Medio,Medio,0.993,0.5691,0.0,0.0,0.25,0,0,0.0,0,0.0,0,28028.1,2166.0,1
27430,MEDIO BAUDÓ,CHOCÓ,5.192471,-76.950891,0.0862,Bajo,Bajo,1.0,0.2462,0.0,0.0,0.0,0,0,0.0,0,0.0,0,3293.0,1823.0,0
27450,MEDIO SAN JUAN,CHOCÓ,5.098291,-76.694409,0.2672,Alto,Medio,0.887,0.6919,0.0,0.0,0.25,6,3,0.0,0,0.0,0,53047.0,1343.0,1
27491,NÓVITA,CHOCÓ,4.956063,-76.609467,0.2348,Medio,Medio,0.99,0.5993,0.0,0.0,0.25,0,0,0.0,0,0.0,0,33715.1,1558.0,1
27493,NUEVO BELÉN DE BAJIRÁ,CHOCÓ,7.3719,-76.71727,0.1659,Bajo,Bajo,0.978,0.281,0.0,0.0,0.6758,0,0,0.0,1,38999.8,0,4275.0,0.0,0
27495,NUQUÍ,CHOCÓ,5.709812,-77.265507,0.0904,Bajo,Bajo,0.999,0.0571,0.0,0.0,0.7038,0,0,0.0,1,60418.7,0,402.0,2374.0,0
27580,RÍO IRÓ,CHOCÓ,5.1863,-76.472925,0.2413,Medio,Medio,0.996,0.6894,0.0,0.0,0.0,6,3,0.0,0,0.0,0,52180.4,3362.0,0
27600,RÍO QUITO,CHOCÓ,5.483667,-76.740684,0.2363,Medio,Medio,0.995,0.6751,0.0,0.0,0.0,0,0,0.0,0,0.0,0,53365.0,3155.0,0
27615,RIOSUCIO,CHOCÓ,7.436704,-77.113156,0.1315,Bajo,Bajo,0.999,0.3044,0.0,0.0,0.25,0,0,0.0,0,0.0,0,5060.1,267.0,1
27660,SAN JOSÉ DEL PALMAR,CHOCÓ,4.896954,-76.234227,0.1613,Bajo,Bajo,0.995,0.3725,0.0,0.0,0.3089,0,0,0.0,4,124.5,0,8067.2,1259.0,0
27745,SIPÍ,CHOCÓ,4.65262,-76.643453,0.2477,Medio,Medio,0.991,0.6362,0.0,0.0,0.25,0,0,0.0,0,0.0,0,42187.9,2220.0,1
27787,TADÓ,CHOCÓ,5.264873,-76.558571,0.2415,Medio,Medio,0.995,0.6899,0.0,0.0,0.0,14,7,0.0,0,0.0,0,44346.7,2574.0,0
27800,UNGUÍA,CHOCÓ,8.04406,-77.092538,0.2045,Medio,Medio,0.939,0.3008,0.0,0.0,0.9917,0,0,0.0,2,109333.4,0,4930.6,2158.0,1
27810,UNIÓN PANAMERICANA,CHOCÓ,5.281108,-76.630143,0.259,Alto,Alto,0.983,0.74,0.0,0.0,0.0,51,9,0.0,0,0.0,0,27819.5,742.0,0
41001,NEIVA,HUILA,2.935432,-75.277327,0.2753,Alto,Alto,0.993,0.7142,0.0,0.0,0.2531,42,11,0.0,4,51.4,0,25522.7,6.0,0
41006,ACEVEDO,HUILA,1.805173,-75.888706,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
41013,AGRADO,HUILA,2.25987,-75.772022,0.0674,Bajo,Bajo,1.0,0.0825,0.0,0.0,0.3853,0,0,0.0,1,413.3,0,629.9,0.0,0
41016,AIPE,HUILA,3.223996,-75.239017,0.218,Medio,Medio,0.998,0.4863,0.0,0.0,0.4782,7,3,0.0,13,1770.5,0,9787.9,0.0,0
41020,ALGECIRAS,HUILA,2.521674,-75.315389,0.099,Bajo,Bajo,0.991,0.0,0.0,0.0,0.9901,0,0,0.0,1,106554.4,0,0.0,0.0,1
41026,ALTAMIRA,HUILA,2.063841,-75.788471,0.0648,Bajo,Bajo,1.0,0.1852,0.0,0.0,0.0,0,0,0.0,0,0.0,0,1992.9,0.0,0
41078,BARAYA,HUILA,3.152204,-75.054843,0.1341,Bajo,Bajo,1.0,0.312,0.0,0.0,0.2489,0,0,0.0,3,48.1,0,5338.0,0.0,0
41132,CAMPOALEGRE,HUILA,2.686767,-75.325748,0.21,Medio,Medio,0.995,0.6,0.0,0.0,0.0,13,4,0.0,0,0.0,0,20849.8,500.0,0
41206,COLOMBIA,HUILA,3.376745,-74.802815,0.1025,Bajo,Bajo,0.827,0.0,0.0,0.41,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0
41244,ELÍAS,HUILA,2.012854,-75.938301,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
41298,GARZÓN,HUILA,2.196493,-75.627057,0.2032,Medio,Medio,0.979,0.4395,0.0,0.0,0.4942,0,0,0.0,2,2277.2,0,12481.1,0.0,0
41306,GIGANTE,HUILA,2.384031,-75.547681,0.1834,Bajo,Bajo,0.982,0.0266,0.0,0.43,0.6656,0,0,0.0,8,33262.9,1,170.8,826.0,0
41319,GUADALUPE,HUILA,2.02426,-75.757185,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
41349,HOBO,HUILA,2.580812,-75.447697,0.1294,Bajo,Bajo,1.0,0.3698,0.0,0.0,0.0,0,0,0.0,0,0.0,0,7924.0,0.0,0
41357,ÍQUIRA,HUILA,2.649359,-75.634497,0.2133,Medio,Medio,0.993,0.5273,0.0,0.0,0.2872,6,6,0.0,2,88.4,0,15673.9,296.0,0
41359,ISNOS,HUILA,1.929467,-76.217637,0.1008,Bajo,Bajo,0.999,0.0363,0.0,0.09,0.656,0,0,0.0,8,28613.2,1,240.0,0.0,0
41378,LA ARGENTINA,HUILA,2.198496,-75.979763,0.0646,Bajo,Bajo,0.999,0.0,0.0,0.0,0.6465,0,0,0.0,11,24644.1,0,0.0,0.0,0
41396,LA PLATA,HUILA,2.389263,-75.891254,0.1291,Bajo,Bajo,1.0,0.3689,0.0,0.0,0.0,1,1,0.0,0,0.0,0,6879.2,0.0,0
41483,NÁTAGA,HUILA,2.5451,-75.808756,0.098,Bajo,Bajo,1.0,0.2076,0.0,0.0,0.2537,1,1,0.0,7,51.9,0,1417.0,0.0,0
41503,OPORAPA,HUILA,2.025088,-75.995165,0.0098,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0976,0,0,0.0,1,3.6,0,0.0,0.0,0
41518,PAICOL,HUILA,2.449651,-75.773158,0.2064,Medio,Medio,0.978,0.5167,0.0,0.0,0.2555,10,3,0.0,7,53.4,0,10288.0,0.0,0
41524,PALERMO,HUILA,2.889649,-75.435296,0.309,Alto,Alto,0.978,0.782,0.0,0.0,0.3535,44,12,0.0,1,251.1,0,57385.5,1249.0,0
41530,PALESTINA,HUILA,1.723725,-76.133251,0.0568,Bajo,Bajo,1.0,0.0,0.0,0.0,0.5682,0,0,0.0,9,7245.9,0,0.0,0.0,0
41548,PITAL,HUILA,2.266618,-75.804544,0.0068,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0681,0,0,0.0,1,1.9,0,0.0,0.0,0
41551,PITALITO,HUILA,1.852631,-76.049441,0.2985,Alto,Alto,0.995,0.6629,0.0,0.0,0.6647,13,9,0.0,4,32793.0,0,36582.3,0.0,0
41615,RIVERA,HUILA,2.777586,-75.258753,0.2588,Alto,Alto,0.964,0.5529,0.0,0.0,0.6526,9,5,0.0,6,27117.2,0,16383.7,0.0,0
41660,SALADOBLANCO,HUILA,1.9934,-76.044747,0.0596,Bajo,Bajo,1.0,0.0191,0.0,0.0,0.5288,0,0,0.0,7,3909.7,0,120.0,0.0,0
41668,SAN AGUSTÍN,HUILA,1.881081,-76.27036,0.2335,Medio,Medio,0.943,0.4081,0.0,0.08,0.7065,0,0,0.0,41,63044.6,2,10198.0,0.0,0
41676,SANTA MARÍA,HUILA,2.939603,-75.586223,0.2162,Medio,Medio,0.999,0.4957,0.0,0.0,0.4271,10,4,0.0,25,796.1,0,7801.3,0.0,0
41770,SUAZA,HUILA,1.976051,-75.79525,0.0051,Bajo,Bajo,1.0,0.0146,0.0,0.0,0.0,0,0,0.0,0,0.0,0,90.0,0.0,0
41791,TARQUI,HUILA,2.111325,-75.823976,0.1211,Bajo,Bajo,1.0,0.346,0.0,0.0,0.0,0,0,0.0,0,0.0,0,6752.0,0.0,0
41797,TESALIA,HUILA,2.486364,-75.730271,0.2293,Medio,Medio,0.997,0.6552,0.0,0.0,0.0,19,6,0.0,0,0.0,0,28341.9,242.0,0
41799,TELLO,HUILA,3.067538,-75.138773,0.1988,Medio,Medio,0.988,0.464,0.0,0.0,0.3638,6,1,0.0,6,295.0,0,8589.0,0.0,0
41801,TERUEL,HUILA,2.740968,-75.567034,0.2507,Medio,Medio,0.778,0.5337,0.0,0.0,0.6395,8,4,0.0,2,22091.8,0,14544.8,920.0,0
41807,TIMANÁ,HUILA,1.974539,-75.932167,0.058,Bajo,Bajo,1.0,0.1658,0.0,0.0,0.0,0,0,0.0,0,0.0,0,1668.0,0.0,0
41872,VILLAVIEJA,HUILA,3.218822,-75.217174,0.1489,Bajo,Bajo,0.993,0.2342,0.0,0.0,0.6694,3,3,0.0,2,35286.8,0,0.0,0.0,0
41885,YAGUARÁ,HUILA,2.664694,-75.518023,0.2106,Medio,Medio,0.999,0.5522,0.0,0.0,0.1735,8,4,0.0,1,14.1,0,17263.2,92.0,0
44001,RIOHACHA,LA GUAJIRA,11.528588,-72.911795,0.2712,Alto,Alto,0.98,0.6255,0.0,0.0,0.523,22,7,0.0,1,3573.2,0,17543.5,0.0,0
44035,ALBANIA,LA GUAJIRA,11.151628,-72.61232,0.2144,Medio,Medio,0.984,0.4165,0.0,0.0,0.6866,8,4,0.0,3,46197.9,0,2764.4,0.0,0
44078,BARRANCAS,LA GUAJIRA,10.958669,-72.793639,0.2214,Medio,Medio,0.994,0.438,0.0,0.0,0.6807,8,2,0.0,1,42129.9,0,4362.8,937.0,0
44090,DIBULLA,LA GUAJIRA,11.27155,-73.307598,0.2609,Alto,Alto,0.919,0.5071,0.0,0.0,0.8343,15,7,0.0,9,9315.6,0,4109.1,0.0,1
44098,DISTRACCIÓN,LA GUAJIRA,10.898414,-72.887405,0.0889,Bajo,Bajo,1.0,0.2539,0.0,0.0,0.0,2,2,0.0,0,0.0,0,1493.0,0.0,0
44110,EL MOLINO,LA GUAJIRA,10.653505,-72.92673,0.0852,Bajo,Bajo,1.0,0.1171,0.0,0.0,0.4417,1,1,0.0,1,1001.3,0,0.0,0.0,0
44279,FONSECA,LA GUAJIRA,10.886734,-72.846319,0.025,Bajo,Bajo,1.0,0.0,0.0,0.0,0.25,0,0,0.0,0,0.0,0,0.0,0.0,1
44378,HATONUEVO,LA GUAJIRA,11.068864,-72.75904,0.3108,Alto,Alto,0.826,0.5256,0.0,0.27,0.5938,17,5,0.0,2,10807.9,1,4440.6,0.0,0
44420,LA JAGUA DEL PILAR,LA GUAJIRA,10.511862,-73.072638,0.041,Bajo,Bajo,1.0,0.1171,0.0,0.0,0.0,1,1,0.0,0,0.0,0,0.0,0.0,0
44430,MAICAO,LA GUAJIRA,11.378535,-72.242738,0.0952,Bajo,Bajo,1.0,0.2719,0.0,0.0,0.0,4,2,0.0,0,0.0,0,0.0,0.0,0
44560,MANAURE,LA GUAJIRA,11.773767,-72.438739,0.0881,Bajo,Bajo,1.0,0.0482,0.0,0.0,0.712,0,0,0.0,2,68667.7,0,329.9,0.0,0
44650,SAN JUAN DEL CESAR,LA GUAJIRA,10.769546,-73.000629,0.1613,Bajo,Bajo,0.991,0.1171,0.0,0.18,0.7529,1,1,0.0,1,2606.0,1,0.0,0.0,1
44847,URIBIA,LA GUAJIRA,11.711904,-72.265906,0.1583,Bajo,Bajo,0.998,0.4522,0.0,0.0,0.0,7,5,0.0,0,0.0,0,6531.5,0.0,0
44855,URUMITA,LA GUAJIRA,10.560169,-73.012507,0.107,Bajo,Bajo,0.999,0.1171,0.0,0.0,0.6597,1,1,0.0,2,30325.4,0,0.0,0.0,0
44874,VILLANUEVA,LA GUAJIRA,10.608774,-72.977583,0.0367,Bajo,Bajo,1.0,0.1048,0.0,0.0,0.0,0,0,0.0,0,0.0,0,860.0,0.0,0
47001,SANTA MARTA,MAGDALENA,11.204679,-74.199829,0.2969,Alto,Alto,0.998,0.5952,0.0,0.0,0.8857,20,7,0.0,13,20835.1,0,12876.8,0.0,1
47030,ALGARROBO,MAGDALENA,10.188059,-74.061132,0.1553,Bajo,Bajo,0.999,0.4436,0.0,0.0,0.0,8,2,0.0,0,0.0,0,4810.9,0.0,0
47053,ARACATACA,MAGDALENA,10.589791,-74.186702,0.13,Bajo,Bajo,0.999,0.2999,0.0,0.0,0.25,2,1,0.0,0,0.0,0,2899.5,0.0,1
47058,ARIGUANÍ,MAGDALENA,9.847047,-74.236515,0.0606,Bajo,Bajo,1.0,0.1732,0.0,0.0,0.0,1,1,0.0,0,0.0,0,788.0,265.0,0
47161,CERRO DE SAN ANTONIO,MAGDALENA,10.325531,-74.868474,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47170,CHIVOLO,MAGDALENA,10.026631,-74.622242,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47189,CIÉNAGA,MAGDALENA,11.006654,-74.241286,0.2471,Medio,Medio,0.971,0.6345,0.0,0.0,0.25,32,10,0.0,0,0.0,0,9749.8,299.0,1
47205,CONCORDIA,MAGDALENA,10.257314,-74.83303,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47245,EL BANCO,MAGDALENA,9.008503,-73.97437,0.1522,Bajo,Bajo,0.963,0.2564,0.0,0.25,0.0,1,1,0.0,0,0.0,1,2560.2,255.0,0
47258,EL PIÑÓN,MAGDALENA,10.402781,-74.823094,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47268,EL RETÉN,MAGDALENA,10.610488,-74.268444,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47288,FUNDACIÓN,MAGDALENA,10.514146,-74.191453,0.1721,Bajo,Bajo,0.994,0.4204,0.0,0.0,0.25,11,4,0.0,0,0.0,0,37.6,0.0,1
47318,GUAMAL,MAGDALENA,9.144354,-74.223689,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47460,NUEVA GRANADA,MAGDALENA,9.80186,-74.391841,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47541,PEDRAZA,MAGDALENA,10.18825,-74.9154,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47545,PIJIÑO DEL CARMEN,MAGDALENA,9.331922,-74.459034,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47551,PIVIJAY,MAGDALENA,10.460707,-74.613312,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47555,PLATO,MAGDALENA,9.796713,-74.784549,0.0684,Bajo,Bajo,1.0,0.1954,0.0,0.0,0.0,0,0,0.0,0,0.0,0,2178.0,0.0,0
47570,PUEBLOVIEJO,MAGDALENA,10.994766,-74.28253,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47605,REMOLINO,MAGDALENA,10.701952,-74.716172,0.0666,Bajo,Bajo,1.0,0.004,0.0,0.0,0.6523,0,0,0.0,1,27018.7,0,24.0,252.0,0
47660,SABANAS DE SAN ÁNGEL,MAGDALENA,10.032536,-74.213946,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47675,SALAMINA,MAGDALENA,10.491229,-74.794189,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47692,SAN SEBASTIÁN DE BUENAVISTA,MAGDALENA,9.241656,-74.351498,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47703,SAN ZENÓN,MAGDALENA,9.245061,-74.498992,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47707,SANTA ANA,MAGDALENA,9.324294,-74.566845,0.0323,Bajo,Bajo,1.0,0.0,0.0,0.0,0.3234,0,0,0.0,1,156.4,0,0.0,0.0,0
47720,SANTA BÁRBARA DE PINTO,MAGDALENA,9.432263,-74.704667,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47745,SITIONUEVO,MAGDALENA,10.775285,-74.720021,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47798,TENERIFE,MAGDALENA,9.898273,-74.859783,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47960,ZAPAYÁN,MAGDALENA,10.168297,-74.716878,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
47980,ZONA BANANERA,MAGDALENA,10.763024,-74.140091,0.1623,Bajo,Bajo,0.998,0.4636,0.0,0.0,0.0,6,4,0.0,0,0.0,0,8546.0,0.0,0
50001,VILLAVICENCIO,META,4.126369,-73.622601,0.3325,Crítico,Alto,0.825,0.8078,0.0,0.0,0.4976,111,6,0.0,12,2401.6,0,7281.9,0.0,0
50006,ACACÍAS,META,3.990413,-73.766034,0.4333,Crítico,Crítico,0.998,0.7731,0.0,0.4,0.6273,90,11,0.0,3,18271.3,1,6112.8,864.0,0
50110,BARRANCA DE UPÍA,META,4.566225,-72.961083,0.1877,Bajo,Bajo,0.965,0.4186,0.0,0.0,0.412,10,3,0.0,1,628.0,0,913.6,0.0,0
50124,CABUYARO,META,4.286705,-72.791768,0.2606,Alto,Medio,0.945,0.4268,0.0,0.19,0.6377,10,3,0.0,5,21498.1,1,1507.5,0.0,0
50150,CASTILLA LA NUEVA,META,3.830005,-73.687302,0.1923,Medio,Medio,0.995,0.5493,0.0,0.0,0.0,20,4,0.0,0,0.0,0,4827.0,0.0,0
50223,CUBARRAL,META,3.793653,-73.837999,0.181,Bajo,Bajo,0.97,0.2932,0.0,0.0,0.7837,2,2,0.0,1,210738.8,0,2670.3,994.0,0
50226,CUMARAL,META,4.270042,-73.487052,0.2915,Alto,Alto,0.954,0.5868,0.0,0.24,0.2613,21,5,0.0,5,58.6,1,10243.6,50.0,0
50245,EL CALVARIO,META,4.352665,-73.713325,0.0543,Bajo,Bajo,1.0,0.0,0.0,0.0,0.5432,0,0,0.0,4,4897.4,0,0.0,0.0,0
50251,EL CASTILLO,META,3.563907,-73.794225,0.1532,Bajo,Bajo,0.998,0.4377,0.0,0.0,0.0,11,3,0.0,0,0.0,0,1337.2,850.0,0
50270,EL DORADO,META,3.739984,-73.835264,0.168,Bajo,Bajo,0.991,0.4228,0.0,0.0,0.1999,7,4,0.0,1,21.8,0,4209.5,0.0,0
50287,FUENTE DE ORO,META,3.462875,-73.618121,0.1809,Bajo,Bajo,0.992,0.5169,0.0,0.0,0.0,10,2,0.0,0,0.0,0,10310.7,900.0,0
50313,GRANADA,META,3.547147,-73.705815,0.2254,Medio,Medio,0.996,0.6441,0.0,0.0,0.0,32,2,0.0,0,0.0,0,12260.8,0.0,0
50318,GUAMAL,META,3.879657,-73.768815,0.2029,Medio,Medio,0.995,0.5797,0.0,0.0,0.0,26,4,0.0,0,0.0,0,3910.1,0.0,0
50325,MAPIRIPÁN,META,2.896617,-72.135509,0.343,Crítico,Alto,0.488,0.0,0.9098,0.0,0.7004,0,0,10623.0,1,1146.9,0,0.0,0.0,1
50330,MESETAS,META,3.382732,-74.044328,0.3211,Alto,Alto,0.871,0.2536,0.6913,0.0,0.25,1,1,1145.0,0,0.0,0,2485.4,0.0,1
50350,LA MACARENA,META,2.177143,-73.78661,0.4638,Crítico,Crítico,0.978,0.2121,0.9652,0.0,1.0,0,0,18680.0,4,208207.9,0,2510.0,0.0,1
50370,URIBE,META,3.239634,-74.351508,0.4314,Crítico,Crítico,0.959,0.2112,0.8582,0.0,1.0,1,1,6278.0,1,287667.3,0,1489.6,0.0,1
50400,LEJANÍAS,META,3.525115,-74.023514,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
50450,PUERTO CONCORDIA,META,2.624006,-72.760209,0.3718,Crítico,Crítico,0.991,0.2911,0.598,0.0,0.905,4,2,442.0,1,28160.9,0,600.0,0.0,1
50568,PUERTO GAITÁN,META,4.314905,-72.087649,0.3615,Crítico,Crítico,0.992,0.4318,0.5224,0.0,0.537,8,5,204.0,6,4449.6,0,3878.7,0.0,0
50573,PUERTO LÓPEZ,META,4.09349,-72.957324,0.2337,Medio,Medio,0.993,0.5517,0.0,0.0,0.4065,22,3,0.0,4,576.8,0,3191.4,0.0,0
50577,PUERTO LLERAS,META,3.272117,-73.37385,0.0678,Bajo,Bajo,0.995,0.0,0.0,0.0,0.6782,0,0,0.0,1,810.3,0,0.0,0.0,1
50590,PUERTO RICO,META,2.939621,-73.206314,0.3983,Crítico,Crítico,0.963,0.134,0.8379,0.0,1.0,0,0,5105.0,2,620046.5,0,1210.0,0.0,1
50606,RESTREPO,META,4.259556,-73.565408,0.2329,Medio,Medio,0.996,0.6472,0.0,0.0,0.0635,24,4,0.0,1,1.7,0,21107.2,0.0,0
50680,SAN CARLOS DE GUAROA,META,3.71065,-73.242253,0.2536,Medio,Medio,0.978,0.6144,0.0,0.0,0.3852,31,4,0.0,3,412.9,0,5958.9,0.0,0
50683,SAN JUAN DE ARAMA,META,3.373728,-73.875832,0.3089,Alto,Alto,0.934,0.3699,0.5085,0.0,0.2692,1,1,177.0,2,66.4,0,6931.0,0.0,0
50686,SAN JUANITO,META,4.458181,-73.676699,0.072,Bajo,Bajo,0.999,0.0,0.0,0.0,0.7203,0,0,0.0,5,78267.6,0,0.0,0.0,0
50689,SAN MARTÍN,META,3.701899,-73.695812,0.2205,Medio,Medio,0.998,0.5316,0.0,0.0,0.3441,19,2,0.0,3,216.6,0,3252.3,0.0,0
50711,VISTAHERMOSA,META,3.125579,-73.750966,0.365,Crítico,Crítico,0.935,0.2605,0.8294,0.0,0.25,0,0,4680.0,0,0.0,0,3672.4,0.0,1
52001,PASTO,NARIÑO,1.212352,-77.278795,0.3772,Crítico,Crítico,0.975,0.6243,0.3489,0.0,0.5407,21,3,34.0,5,4708.0,0,18243.5,0.0,0
52019,ALBÁN,NARIÑO,1.474978,-77.080712,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
52022,ALDANA,NARIÑO,0.882381,-77.700564,0.0742,Bajo,Bajo,0.998,0.0,0.0,0.297,0.0,0,0,0.0,0,0.0,3,0.0,0.0,0
52036,ANCUYA,NARIÑO,1.263276,-77.514512,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
52051,ARBOLEDA,NARIÑO,1.503418,-77.135467,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
52079,BARBACOAS,NARIÑO,1.671733,-78.13765,0.2201,Medio,Medio,0.992,0.5573,0.0,0.0,0.25,0,0,0.0,0,0.0,0,26081.7,1347.0,1
52083,BELÉN,NARIÑO,1.595681,-77.015619,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
52110,BUESACO,NARIÑO,1.381453,-77.156463,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
52203,COLÓN,NARIÑO,1.643878,-77.019777,0.0221,Bajo,Bajo,1.0,0.063,0.0,0.0,0.0,0,0,0.0,0,0.0,0,452.0,0.0,0
52207,CONSACÁ,NARIÑO,1.207854,-77.466136,0.1636,Bajo,Bajo,0.991,0.3027,0.0,0.0,0.5764,1,1,0.0,3,8235.4,0,4001.0,158.0,0
52210,CONTADERO,NARIÑO,0.910458,-77.549409,0.0141,Bajo,Bajo,1.0,0.0404,0.0,0.0,0.0,0,0,0.0,0,0.0,0,270.0,0.0,0
52215,CÓRDOBA,NARIÑO,0.854564,-77.517897,0.041,Bajo,Bajo,1.0,0.1171,0.0,0.0,0.0,1,1,0.0,0,0.0,0,0.0,0.0,0
52224,CUASPUD CARLOSAMA,NARIÑO,0.862978,-77.728947,0.0673,Bajo,Bajo,1.0,0.1923,0.0,0.0,0.0,0,0,0.0,0,0.0,0,2121.0,0.0,0
52227,CUMBAL,NARIÑO,0.906367,-77.792505,0.0762,Bajo,Bajo,1.0,0.2178,0.0,0.0,0.0,1,1,0.0,0,0.0,0,1630.0,0.0,0
52233,CUMBITARA,NARIÑO,1.647163,-77.578616,0.1764,Bajo,Bajo,0.976,0.4325,0.0,0.0,0.25,0,0,0.0,0,0.0,0,11938.3,0.0,1
