cod_dane_mpio,nombre_mpio,nombre_dpto,score_prioridad_evidencia,nivel_prioridad,score_brecha_informacion,principales_razones,advertencias_datos,resumen_explicativo,anomaly_score_raw,anomalia_ia_percentil,es_perfil_atipico,explicacion_anomalia
73067,ATACO,TOLIMA,62.64,Media,50.0,3.7% del territorio titulado (14 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 67): 3.7% del territorio titulado (14 títulos mineros); sin monitoreo hídrico evaluable.,0.38670823732798143,51.96,False,Perfil dentro del rango esperado
68121,CABRERA,SANTANDER,62.58,Media,50.0,2.1% del territorio titulado (3 títulos mineros); sin monitoreo hídrico evaluable; 3 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 67): 2.1% del territorio titulado (3 títulos mineros); sin monitoreo hídrico evaluable; 3 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.422234895065696,61.32,False,Perfil dentro del rango esperado
13212,CÓRDOBA,BOLÍVAR,62.53,Media,25.0,0.6% del territorio titulado (1 títulos mineros); anomalía hídrica en NIQUEL POTENCIALMENTE BIODISPONIBLE (percentil 86); 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad media (percentil 67): 0.6% del territorio titulado (1 títulos mineros); anomalía hídrica en NIQUEL POTENCIALMENTE BIODISPONIBLE (percentil 86); 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.5550400353317263,87.61,False,Perfil dentro del rango esperado
86865,VALLE DEL GUAMUEZ,PUTUMAYO,62.2,Media,50.0,0.2% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable; 32 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 67): 0.2% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable; 32 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.476115723325811,75.22,False,Perfil dentro del rango esperado
15832,TUNUNGUÁ,BOYACÁ,62.12,Media,50.0,20.4% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 67): 20.4% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable.,0.4284548796666957,63.99,False,Perfil dentro del rango esperado
20750,SAN DIEGO,CESAR,62.06,Media,50.0,7.5% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 67): 7.5% del territorio titulado (7 títulos mineros); sin monitoreo hídrico evaluable.,0.38049151044735186,48.04,False,Perfil dentro del rango esperado
52411,LINARES,NARIÑO,62.06,Media,25.0,0.8% del territorio titulado (2 títulos mineros); anomalía hídrica en MANGANESO POTENCIALMENTE BIODISPONIBLE (percentil 90),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad media (percentil 67): 0.8% del territorio titulado (2 títulos mineros); anomalía hídrica en MANGANESO POTENCIALMENTE BIODISPONIBLE (percentil 90).,0.5044670406099124,78.88,False,Perfil dentro del rango esperado
25513,PACHO,CUNDINAMARCA,61.98,Media,50.0,3.8% del territorio titulado (11 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 66): 3.8% del territorio titulado (11 títulos mineros); sin monitoreo hídrico evaluable.,0.3809046739851603,48.22,False,Perfil dentro del rango esperado
27160,CÉRTEGUI,CHOCÓ,61.98,Media,50.0,9.4% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 66): 9.4% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable.,0.38296490287833707,49.2,False,Perfil dentro del rango esperado
68250,EL PEÑÓN,SANTANDER,61.96,Media,50.0,2.6% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable; 15 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 66): 2.6% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable; 15 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4755611668940712,75.13,False,Perfil dentro del rango esperado
44855,URUMITA,LA GUAJIRA,61.92,Media,50.0,16.8% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 66): 16.8% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable.,0.410560468064517,58.38,False,Perfil dentro del rango esperado
15401,LA VICTORIA,BOYACÁ,61.82,Media,50.0,18.4% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 66): 18.4% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable.,0.43241511865681814,66.31,False,Perfil dentro del rango esperado
17495,NORCASIA,CALDAS,61.68,Media,50.0,11.6% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 66): 11.6% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable.,0.38461353158292183,50.62,False,Perfil dentro del rango esperado
68229,CURITÍ,SANTANDER,61.65,Media,50.0,2.7% del territorio titulado (11 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 66): 2.7% del territorio titulado (11 títulos mineros); sin monitoreo hídrico evaluable.,0.3816736561121113,49.11,False,Perfil dentro del rango esperado
11001,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",61.62,Media,50.0,1.2% del territorio titulado (26 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 66): 1.2% del territorio titulado (26 títulos mineros); sin monitoreo hídrico evaluable.,0.42032506330484964,60.78,False,Perfil dentro del rango esperado
08372,JUAN DE ACOSTA,ATLÁNTICO,61.46,Media,50.0,10.6% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 66): 10.6% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable.,0.384660518240354,50.8,False,Perfil dentro del rango esperado
15293,GACHANTIVÁ,BOYACÁ,61.46,Media,50.0,7.2% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 66): 7.2% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable.,0.3709796324932561,44.56,False,Perfil dentro del rango esperado
25572,PUERTO SALGAR,CUNDINAMARCA,61.42,Media,25.0,0.2% del territorio titulado (3 títulos mineros); anomalía hídrica en TURBIDEZ (percentil 97),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad media (percentil 66): 0.2% del territorio titulado (3 títulos mineros); anomalía hídrica en TURBIDEZ (percentil 97).,0.5614242969647724,88.95,False,Perfil dentro del rango esperado
85440,VILLANUEVA,CASANARE,61.41,Media,50.0,2.4% del territorio titulado (17 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 66): 2.4% del territorio titulado (17 títulos mineros); sin monitoreo hídrico evaluable.,0.3969107938769328,55.61,False,Perfil dentro del rango esperado
68051,ARATOCA,SANTANDER,61.4,Media,50.0,2.4% del territorio titulado (13 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 65): 2.4% del territorio titulado (13 títulos mineros); sin monitoreo hídrico evaluable.,0.38527238567426614,51.25,False,Perfil dentro del rango esperado
19533,PIAMONTE,CAUCA,61.37,Media,50.0,0.4% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable; 27 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 65): 0.4% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable; 27 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.45689133320283526,71.75,False,Perfil dentro del rango esperado
76122,CAICEDONIA,VALLE DEL CAUCA,61.22,Media,50.0,1.9% del territorio titulado (15 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 65): 1.9% del territorio titulado (15 títulos mineros); sin monitoreo hídrico evaluable.,0.3916607121461829,53.57,False,Perfil dentro del rango esperado
50590,PUERTO RICO,META,61.2,Media,0.0,"anomalía hídrica en SOLIDOS TOTALES (percentil 90); 803 detecciones tempranas DTD en 1 núcleo(s) (2025-IV); deforestación confirmada 2973 ha (2023-2024, piloto)",cobertura de datos completa para los componentes evaluados,"Prioridad media (percentil 65): anomalía hídrica en SOLIDOS TOTALES (percentil 90); 803 detecciones tempranas DTD en 1 núcleo(s) (2025-IV); deforestación confirmada 2973 ha (2023-2024, piloto).",0.680966344313264,99.73,True,Perfil atípico por: disponible_bosque_confirmado (z=+33.5); log1p_n_registros_dtd (z=+4.9)
68101,BOLÍVAR,SANTANDER,61.19,Media,50.0,0.4% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable; 31 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 65): 0.4% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable; 31 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.46509941356315515,73.26,False,Perfil dentro del rango esperado
15778,SUTATENZA,BOYACÁ,61.16,Media,50.0,10.5% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 65): 10.5% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable.,0.3833758451722415,49.55,False,Perfil dentro del rango esperado
18256,EL PAUJÍL,CAQUETÁ,61.15,Media,50.0,0.1% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable; 28 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 65): 0.1% del territorio titulado (5 títulos mineros); sin monitoreo hídrico evaluable; 28 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.45982792600151934,72.46,False,Perfil dentro del rango esperado
05147,CAREPA,ANTIOQUIA,61.08,Media,50.0,5.6% del territorio titulado (8 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 65): 5.6% del territorio titulado (8 títulos mineros); sin monitoreo hídrico evaluable.,0.3783890311794507,47.5,False,Perfil dentro del rango esperado
66456,MISTRATÓ,RISARALDA,61.05,Media,50.0,0.9% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable; 2 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad media (percentil 65): 0.9% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable; 2 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.412606212292818,58.73,False,Perfil dentro del rango esperado
52287,FUNES,NARIÑO,61.01,Media,25.0,0.2% del territorio titulado (3 títulos mineros); anomalía hídrica en CARBONO ORGANICO TOTAL COT (percentil 93),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad media (percentil 65): 0.2% del territorio titulado (3 títulos mineros); anomalía hídrica en CARBONO ORGANICO TOTAL COT (percentil 93).,0.5084460856161551,79.59,False,Perfil dentro del rango esperado
